isn,prefixMetCode,Naam,Plaats,Jaar,Waardering
4297,97890815907,Boekwinkel Heinink,Denekamp,2012,D
4298,97890820107,Boekwinkel Heinink,Denekamp,2012,D
4590,978906767,"Boerhaave Commissie voor Postacademisch Onderwijs in de Geneeskunde, Rijksuniversiteit Leiden",Leiden,2014,C
490,97890313,Bohn Stafleu Van Loghum,Houten,2011,C
495,978906502,Bohn Stafleu Van Loghum,Houten [etc.],2011,C
489,97890313,Bohn Stafleu Van Loghum,Houten,2010,C
494,978906502,Bohn Stafleu Van Loghum,Houten [etc.],2010,C
488,97890313,Bohn Stafleu Van Loghum,Houten,2009,C
493,978906502,Bohn Stafleu Van Loghum,Houten [etc.],2009,C
487,97890313,Bohn Stafleu Van Loghum,Houten,2008,C
492,978906502,Bohn Stafleu Van Loghum,Houten [etc.],2008,C
486,97890313,Bohn Stafleu Van Loghum,Houten,2007,C
491,978906502,Bohn Stafleu Van Loghum,Houten [etc.],2007,C
4229,97890313,Bohn Stafleu Van Loghum,Houten [etc.],2013,D
4410,978906502,Bohn Stafleu Van Loghum,Houten [etc.],2013,D
3653,97890313,Bohn Stafleu Van Loghum,Houten,2012,D
3729,978906502,Bohn Stafleu Van Loghum,Houten [etc.],2012,D
4178,978887395,Bononia University Press,Bologna,2012,C
4646,978946105,Boom,Amsterdam,2014,C
4411,978946105,Boom,Amsterdam,2013,C
500,978908506,Boom,Amsterdam,2011,C
499,978908506,Boom,Amsterdam,2010,C
498,978908506,Boom,Amsterdam,2009,C
497,978908506,Boom,Amsterdam,2008,C
496,978908506,Boom,Amsterdam,2007,C
3832,978908506,Boom,Amsterdam,2012,D
4708,978946290,Boom Juridische uitgevers,Den Haag,2014,C
4339,978908974,Boom Juridische uitgevers,Den Haag,2013,C
3852,978908974,Boom Juridische uitgevers,Den Haag,2012,C
505,978908974,Boom Juridische uitgevers,Den Haag,2011,C
504,978908974,Boom Juridische uitgevers,Den Haag,2010,C
503,978908974,Boom Juridische uitgevers,Den Haag,2009,C
502,978908974,Boom Juridische uitgevers,Den Haag,2008,C
501,978908974,Boom Juridische uitgevers,Den Haag,2007,C
4943,978946236,Boom Lemma uitgevers,Den Haag,2016,D
4558,978946236,Boom Lemma uitgevers,Den Haag,2014,D
510,97890473,Boom onderwijs,[Amsterdam],2011,C
509,97890473,Boom onderwijs,[Amsterdam],2010,C
508,97890473,Boom onderwijs,[Amsterdam],2009,C
507,97890473,Boom onderwijs,[Amsterdam],2008,C
506,97890473,Boom onderwijs,[Amsterdam],2007,C
3676,97890473,Boom onderwijs,[Amsterdam],2012,D
515,97814276,Boom! Studios,New York,2011,C
514,97814276,Boom! Studios,New York,2010,C
513,97814276,Boom! Studios,New York,2009,C
512,97814276,Boom! Studios,New York,2008,C
511,97814276,Boom! Studios,New York,2007,C
3334,97814276,Boom! Studios,New York,2012,D
4390,97890819988,BoP Innovation Center,Utrecht,2013,D
520,9783443,Borntraeger,Berlin,2011,C
519,9783443,Borntraeger,Berlin,2010,C
518,9783443,Borntraeger,Berlin,2009,C
517,9783443,Borntraeger,Berlin,2008,C
516,9783443,Borntraeger,Berlin,2007,C
3473,9783443,Borntraeger,Berlin,2012,D
3552,9788086188,Botanický ústav AV ČR,Průhonice,2012,C
525,9788086188,Botanický ústav AV ČR,Průhonice,2011,C
524,9788086188,Botanický ústav AV ČR,Průhonice,2010,C
523,9788086188,Botanický ústav AV ČR,Průhonice,2009,C
522,9788086188,Botanický ústav AV ČR,Průhonice,2008,C
521,9788086188,Botanický ústav AV ČR,Průhonice,2007,C
4528,978908891,BOXPress,Oisterwijk,2014,D
4095,978908891,BOXPress,Oisterwijk,2011,D
4944,978178327,Boydell & Brewer,Woodbridge,2016,C
4074,978908785,Branchevereniging Sport en Cultuurtechniek,Rijen,2010,D
530,97837003,Braumüller,Wien,2011,C
529,97837003,Braumüller,Wien,2010,C
528,97837003,Braumüller,Wien,2009,C
527,97837003,Braumüller,Wien,2008,C
526,97837003,Braumüller,Wien,2007,C
3481,97837003,Braumüller,Wien,2012,D
4870,9783943202,Bread for the World,Berlin,2015,E
535,9782503,Brepols,Turnhout,2011,C
534,9782503,Brepols,Turnhout,2010,C
533,9782503,Brepols,Turnhout,2009,C
532,9782503,Brepols,Turnhout,2008,C
531,9782503,Brepols,Turnhout,2007,C
4594,9782503,Brepols,Turnhout,2014,D
4364,9782503,Brepols,Turnhout,2013,D
3442,9782503,Brepols,Turnhout,2012,D
5032,9789004,Brill,Leiden,2017,B
5031,9789004,Brill,Leiden,2016,B
4766,9789004,Brill,Leiden,2015,B
4688,9789004,Brill,Leiden,2014,B
4293,9789004,Brill,Leiden,2013,B
3646,9789004,Brill,Leiden,2012,B
540,9789004,Brill,Leiden,2011,B
539,9789004,Brill,Leiden,2010,B
538,9789004,Brill,Leiden,2009,B
537,9789004,Brill,Leiden,2008,B
536,9789004,Brill,Leiden,2007,B
545,9780905944,British Grassland Society,Hurley,2011,C
544,9780905944,British Grassland Society,Hurley,2010,C
543,9780905944,British Grassland Society,Hurley,2009,C
542,9780905944,British Grassland Society,Hurley,2008,C
541,9780905944,British Grassland Society,Hurley,2007,C
3308,9780905944,British Grassland Society,Hurley,2012,D
3450,97828027,Bruylant,Bruxelles,2012,B
550,97828027,Bruylant,Bruxelles,2011,C
549,97828027,Bruylant,Bruxelles,2010,C
548,97828027,Bruylant,Bruxelles,2009,C
547,97828027,Bruylant,Bruxelles,2008,C
546,97828027,Bruylant,Bruxelles,2007,C
4383,9780906562,BSAS,Edinburgh,2013,D
4042,9780906562,BSAS,Edinburgh,2010,D
4359,97884686,Bubok,Madrid,2012,D
4272,978386388,Budrich UniPress,"Opladen, Germany",2012,C
3857,97890902288,Buijten & Schipperheijn,Amsterdam,2012,D
555,97890902288,Buijten & Schipperheijn,Amsterdam,2011,D
554,97890902288,Buijten & Schipperheijn,Amsterdam,2010,D
553,97890902288,Buijten & Schipperheijn,Amsterdam,2009,D
552,97890902288,Buijten & Schipperheijn,Amsterdam,2008,D
551,97890902288,Buijten & Schipperheijn,Amsterdam,2007,D
560,978905881,Buijten & Schipperheijn Motief,Amsterdam,2011,C
559,978905881,Buijten & Schipperheijn Motief,Amsterdam,2010,C
558,978905881,Buijten & Schipperheijn Motief,Amsterdam,2009,C
557,978905881,Buijten & Schipperheijn Motief,Amsterdam,2008,C
556,978905881,Buijten & Schipperheijn Motief,Amsterdam,2007,C
3712,978905881,Buijten & Schipperheijn Motief,Amsterdam,2012,D
4091,9781900454,Built Environment Research Centre - Dublin Institute of Technology,Dublin,2011,D
5001,978178676,Burleigh Dodds Science Publishing Limited,,2017,C
4945,97890470,Business Contact,Amsterdam,2016,E
3260,97807506,Butterworth-Heinemann,Oxford,2012,B
570,97807506,Butterworth-Heinemann,Oxford,2011,B
569,97807506,Butterworth-Heinemann,Oxford,2010,B
568,97807506,Butterworth-Heinemann,Oxford,2009,B
567,97807506,Butterworth-Heinemann,Oxford,2008,B
566,97807506,Butterworth-Heinemann,Oxford,2007,B
4526,978284377,C.L. Mayer,Paris,2014,D
3293,978085199,CAB International,Wallingford,2012,B
4089,978178064,CAB International,"Oxfordshire, OX",2012,B
575,978085199,CAB International,Wallingford,2011,B
574,978085199,CAB International,Wallingford,2010,B
573,978085199,CAB International,Wallingford,2009,B
572,978085199,CAB International,Wallingford,2008,B
571,978085199,CAB International,Wallingford,2007,B
5016,978178064,CABI,"Wallingford, UK",2017,B
4802,978184593,CABI,"Wallingford, UK",2016,B
4922,978178064,CABI,"Wallingford, UK",2016,B
4669,978178064,CABI,"Wallingford, UK",2015,B
4795,978184593,CABI,"Wallingford, UK",2015,B
4603,978178064,CABI,"Wallingford, UK",2014,B
4861,978184593,CABI,"Wallingford, UK",2014,B
4416,978184593,CABI,"Wallingford, UK",2013,B
4424,978178064,CABI,"Wallingford, UK",2013,B
3391,978184593,CABI,"Wallingford, UK",2012,B
580,978184593,CABI,"Wallingford, UK",2011,B
579,978184593,CABI,"Wallingford, UK",2010,B
578,978184593,CABI,"Wallingford, UK",2009,B
577,978184593,CABI,"Wallingford, UK",2008,B
576,978184593,CABI,"Wallingford, UK",2007,B
4535,9789935431,CAFF International Secretariat,"Akureyri, Iceland",2014,D
4685,9781910190,Caister Academic Press,"Norfolk, UK",2015,C
3424,9781904455,Caister Academic Press,"Norfolk, UK",2012,C
585,9781904455,Caister Academic Press,"Norfolk, UK",2011,C
584,9781904455,Caister Academic Press,"Norfolk, UK",2010,C
583,9781904455,Caister Academic Press,"Norfolk, UK",2009,C
582,9781904455,Caister Academic Press,"Norfolk, UK",2008,C
581,9781904455,Caister Academic Press,"Norfolk, UK",2007,C
4499,9788495531,Cajamar,Almería,2013,D
4779,97837667,Callwey,München,2015,B
4589,97814438,Cambridge Scholars,Newcastle upon Tyne,2014,C
5041,9781107,Cambridge University Press,Cambridge,2017,A
5040,9781107,Cambridge University Press,Cambridge,2016,A
4746,9781107,Cambridge University Press,Cambridge,2015,A
4468,9781107,Cambridge University Press,Cambridge,2014,A
4531,9780521,Cambridge University Press,Cambridge,2014,A
4305,9781107,Cambridge University Press,Cambridge,2013,A
3242,9780521,Cambridge University Press,Cambridge,2012,A
3325,9781107,Cambridge University Press,Cambridge,2012,A
590,9780521,Cambridge University Press,Cambridge,2011,A
595,9781107,Cambridge University Press,Cambridge,2011,A
589,9780521,Cambridge University Press,Cambridge,2010,A
594,9781107,Cambridge University Press,Cambridge,2010,A
588,9780521,Cambridge University Press,Cambridge,2009,A
593,9781107,Cambridge University Press,Cambridge,2009,A
587,9780521,Cambridge University Press,Cambridge,2008,A
592,9781107,Cambridge University Press,Cambridge,2008,A
586,9780521,Cambridge University Press,Cambridge,2007,A
591,9781107,Cambridge University Press,Cambridge,2007,A
3426,9781905017,Cameron May,London,2012,B
3445,97827440,CampusPress,Paris,2012,C
600,97827440,CampusPress,Paris,2011,C
599,97827440,CampusPress,Paris,2010,C
598,97827440,CampusPress,Paris,2009,C
597,97827440,CampusPress,Paris,2008,C
596,97827440,CampusPress,Paris,2007,C
4581,9783593,Campus-Verl.,Frankfurt am Main,2014,C
4100,97809688970,Canadian Weed Science Society,"Mont Tremblant, QC, Canada",2007,D
605,978155322,Captus Press,"Concord, Ont.",2011,C
604,978155322,Captus Press,"Concord, Ont.",2010,C
603,978155322,Captus Press,"Concord, Ont.",2009,C
602,978155322,Captus Press,"Concord, Ont.",2008,C
601,978155322,Captus Press,"Concord, Ont.",2007,C
3340,978155322,Captus Press,"Concord, Ont.",2012,D
3982,9781908442,Cardiff University Press,Cardiff,2010,C
4884,978917331,Carlsson,Stockholm,2015,E
4149,97888430,Carocci,Roma,2012,D
4399,9786077751,Carteles Editores,"Oaxaca, MX",2012,D
3642,9788896075,Casa Editrice Libria,New York,2012,D
610,9788896075,Casa Editrice Libria,New York,2011,D
609,9788896075,Casa Editrice Libria,New York,2010,D
608,9788896075,Casa Editrice Libria,New York,2009,D
607,9788896075,Casa Editrice Libria,New York,2008,D
606,9788896075,Casa Editrice Libria,New York,2007,D
4126,9788813,CEDAM,Padova,2012,D
5000,97815013,CEDISA,Tarapoto [etc.],2016,E
615,9789070280,CEDLA,Amsterdam,2011,C
614,9789070280,CEDLA,Amsterdam,2010,C
613,9789070280,CEDLA,Amsterdam,2009,C
612,9789070280,CEDLA,Amsterdam,2008,C
611,9789070280,CEDLA,Amsterdam,2007,C
3739,9789070280,CEDLA,Amsterdam,2012,D
3535,9786028693,Center for International Forestry Research,Bogor,2012,C
620,9786028693,Center for International Forestry Research,Bogor,2011,C
3533,9786028693,Center for International Forestry Research,Bogor,2010,C
618,9786028693,Center for International Forestry Research,Bogor,2009,C
617,9786028693,Center for International Forestry Research,Bogor,2008,C
616,9786028693,Center for International Forestry Research,Bogor,2007,C
4465,97890357,Centraal Bureau voor de Statistiek (CBS),'s-Gravenhage,2010,D
4607,9789070351,Centraalbureau voor Schimmelcultures,Utrecht,2014,C
4457,9789070351,Centraalbureau voor Schimmelcultures,Utrecht,2013,C
3740,9789070351,Centraalbureau voor Schimmelcultures,Utrecht,2012,C
625,9789070351,Centraalbureau voor Schimmelcultures,Utrecht,2011,C
624,9789070351,Centraalbureau voor Schimmelcultures,Utrecht,2010,C
623,9789070351,Centraalbureau voor Schimmelcultures,Utrecht,2009,C
622,9789070351,Centraalbureau voor Schimmelcultures,Utrecht,2008,C
621,9789070351,Centraalbureau voor Schimmelcultures,Utrecht,2007,C
4050,9782919941,Centre de Recherche Public Henri Tudor,Luxembourg,2010,D
4064,9781906644,"Centre for Business Relationships, Accountability, Sustainability & Society",Cardiff,2010,D
4384,978946138,Centre for European Policy Studies,Brussels,2012,C
4385,978946138,Centre for European Policy Studies,Brussels,2013,D
630,9789079533,Centre for Society and Genomics,Nijmegen,2011,C
629,9789079533,Centre for Society and Genomics,Nijmegen,2010,C
628,9789079533,Centre for Society and Genomics,Nijmegen,2009,C
627,9789079533,Centre for Society and Genomics,Nijmegen,2008,C
626,9789079533,Centre for Society and Genomics,Nijmegen,2007,C
3791,9789079533,Centre for Society and Genomics,Nijmegen,2012,D
4062,9789189232,Centrum för biologisk mångfald,Uppsala,2010,D
4462,9789189232,Centrum för biologisk mångfald,Uppsala,2009,D
4195,9789078823,Centrum voor ethiek en gezondheid,Den Haag,2012,D
640,97892990053,CGIAR Challenge Program on Water and Food,Colombo,2011,C
639,97892990053,CGIAR Challenge Program on Water and Food,Colombo,2010,C
638,97892990053,CGIAR Challenge Program on Water and Food,Colombo,2009,C
637,97892990053,CGIAR Challenge Program on Water and Food,Colombo,2008,C
636,97892990053,CGIAR Challenge Program on Water and Food,Colombo,2007,C
4439,97891980973,Chalmers University of Technology,"Gothenburg, Sweden",2013,C
4894,978184541,Channel View Publications,Clevedon,2016,C
3386,978184541,Channel View Publications,Clevedon,2012,C
645,978184541,Channel View Publications,Clevedon,2011,C
644,978184541,Channel View Publications,Clevedon,2010,C
643,978184541,Channel View Publications,Clevedon,2009,C
642,978184541,Channel View Publications,Clevedon,2008,C
641,978184541,Channel View Publications,Clevedon,2007,C
650,9781919833,CHET,Cape Town,2011,C
649,9781919833,CHET,Cape Town,2010,C
648,9781919833,CHET,Cape Town,2009,C
647,9781919833,CHET,Cape Town,2008,C
646,9781919833,CHET,Cape Town,2007,C
3432,9781919833,CHET,Cape Town,2012,D
4245,9789079138,Chevigny,Muiderberg,2012,D
4799,97829701015,CHS Alliance,Geneva,2015,E
4257,978607486,CIESAS,Mexico city,2012,D
4304,97829811062,CIGR,Québec,2010,D
3455,978285352,CIHEAM,Montpellier,2012,C
655,978285352,CIHEAM,Montpellier,2011,C
654,978285352,CIHEAM,Montpellier,2010,C
653,978285352,CIHEAM,Montpellier,2009,C
652,978285352,CIHEAM,Montpellier,2008,C
651,978285352,CIHEAM,Montpellier,2007,C
660,97899905837,CIPCA,La Paz,2011,C
659,97899905837,CIPCA,La Paz,2010,C
658,97899905837,CIPCA,La Paz,2009,C
657,97899905837,CIPCA,La Paz,2008,C
656,97899905837,CIPCA,La Paz,2007,C
3978,97899905837,CIPCA,La Paz,2012,D
4260,978287614,CIRAD,Montpellier,2012,D
665,978888137,Città aperta,Troina (Enna),2011,C
664,978888137,Città aperta,Troina (Enna),2010,C
663,978888137,Città aperta,Troina (Enna),2009,C
662,978888137,Città aperta,Troina (Enna),2008,C
661,978888137,Città aperta,Troina (Enna),2007,C
3630,978888137,Città aperta,Troina (Enna),2012,D
4593,97890812929,Claassen,Burgum,2014,D
670,978886129,CLEUP,Padova,2011,C
669,978886129,CLEUP,Padova,2010,C
668,978886129,CLEUP,Padova,2009,C
667,978886129,CLEUP,Padova,2008,C
666,978886129,CLEUP,Padova,2007,C
3625,978886129,CLEUP,Padova,2012,D
3985,978956332,Club Escritores,"Santiago, Chile",2010,D
4265,97888901660,CNR-Ivalsa,San Michele all'Adige,2012,D
4102,97860795231,Col. Ex Hacienda de San Juan de Dios,Amer,2011,D
3302,978087969,Cold Spring Harbor Laboratory Press,"Cold Spring Harbor, N.Y.",2012,B
675,978087969,Cold Spring Harbor Laboratory Press,"Cold Spring Harbor, N.Y.",2011,B
674,978087969,Cold Spring Harbor Laboratory Press,"Cold Spring Harbor, N.Y.",2010,B
673,978087969,Cold Spring Harbor Laboratory Press,"Cold Spring Harbor, N.Y.",2009,B
672,978087969,Cold Spring Harbor Laboratory Press,"Cold Spring Harbor, N.Y.",2008,B
671,978087969,Cold Spring Harbor Laboratory Press,"Cold Spring Harbor, N.Y.",2007,B
4542,9780231,Columbia University Press,New York,2014,A
4314,9780231,Columbia University Press,New York,2013,A
3221,9780231,Columbia University Press,New York,2012,A
680,9780231,Columbia University Press,New York,2011,A
679,9780231,Columbia University Press,New York,2010,A
678,9780231,Columbia University Press,New York,2009,A
677,9780231,Columbia University Press,New York,2008,A
676,9780231,Columbia University Press,New York,2007,A
4225,97890421,Commissie voor de milieueffectrapportage,Utrecht,2012,D
4094,97890421,Commissie voor de milieueffectrapportage,Utrecht,2011,D
4096,97890421,Commissie voor de milieueffectrapportage,Utrecht,2010,D
4873,978887794,Compositori,Bologna,2014,E
4447,9788400,Consejo Superior de Investigaciones Científicas,Madrid,2013,C
685,9781934151,Conservation International,"Arlington, VA",2011,C
684,9781934151,Conservation International,"Arlington, VA",2010,C
683,9781934151,Conservation International,"Arlington, VA",2009,C
682,9781934151,Conservation International,"Arlington, VA",2008,C
681,9781934151,Conservation International,"Arlington, VA",2007,C
3439,9781934151,Conservation International,"Arlington, VA",2012,D
4908,9789991468,Conservation International Suriname,Paramaribo,2007,E
4890,9789991468,Conservation International Suriname,Paramaribo,2004,E
3652,97890254,Contact,Amsterdam,2012,C
690,97890254,Contact,Amsterdam,2011,C
689,97890254,Contact,Amsterdam,2010,C
688,97890254,Contact,Amsterdam,2009,C
687,97890254,Contact,Amsterdam,2008,C
686,97890254,Contact,Amsterdam,2007,C
4769,9781899043,Context,"Leicestershire, England",2015,C
4389,9781899043,Context,"Leicestershire, England",2013,C
3792,9789079564,Convoy Uitgevers,Dordrecht,2012,C
695,9789079564,Convoy Uitgevers,Dordrecht,2011,C
694,9789079564,Convoy Uitgevers,Dordrecht,2010,C
693,9789079564,Convoy Uitgevers,Dordrecht,2009,C
692,9789079564,Convoy Uitgevers,Dordrecht,2008,C
691,9789079564,Convoy Uitgevers,Dordrecht,2007,C
4582,97887630,Copenhagen Business School Press,Copenhagen,2014,D
4021,97887630,Copenhagen Business School Press,Copenhagen,2012,D
700,97887991343,Core Organic,,2011,C
699,97887991343,Core Organic,,2010,C
698,97887991343,Core Organic,,2009,C
697,97887991343,Core Organic,,2008,C
696,97887991343,Core Organic,,2007,C
3270,97808014,Cornell University Press,Ithaca,2012,A
705,97808014,Cornell University Press,Ithaca,2011,B
704,97808014,Cornell University Press,Ithaca,2010,B
703,97808014,Cornell University Press,Ithaca,2009,B
702,97808014,Cornell University Press,Ithaca,2008,B
701,97808014,Cornell University Press,Ithaca,2007,B
4315,97839503110,CORP – Competence Center of Urban and Regional Planning,Schwechat-Rannersdorf,2013,D
710,97814129,Corwin Press,"Thousand Oaks, Calif.",2011,C
709,97814129,Corwin Press,"Thousand Oaks, Calif.",2010,C
708,97814129,Corwin Press,"Thousand Oaks, Calif.",2009,C
707,97814129,Corwin Press,"Thousand Oaks, Calif.",2008,C
706,97814129,Corwin Press,"Thousand Oaks, Calif.",2007,C
4082,97896089789,Cosmosware,Agia Paraskevi,2011,D
4792,97890469,Coutinho,Bussum,2015,C
3675,97890469,Coutinho,Bussum,2012,C
715,97890469,Coutinho,Bussum,2011,C
714,97890469,Coutinho,Bussum,2010,C
713,97890469,Coutinho,Bussum,2009,C
712,97890469,Coutinho,Bussum,2008,C
711,97890469,Coutinho,Bussum,2007,C
3408,9781872691,CPL Press,Newbury,2012,C
720,9781872691,CPL Press,Newbury,2011,C
719,9781872691,CPL Press,Newbury,2010,C
718,9781872691,CPL Press,Newbury,2009,C
717,9781872691,CPL Press,Newbury,2008,C
716,9781872691,CPL Press,Newbury,2007,C
3991,978160426,Cq Pr,"Washington, D.C.",2011,D
3988,978087289,CQ Press,"Washington, D.C.",2011,C
4024,9781921431,CRC for Contamination Assessment and Remediation of the Environment,"Adelaide, S. Aust",2011,B
4858,97814987,CRC Press,"Boca Raton, FL",2016,B
